# Directed graph: ../data/song_graphs/rock_graphs/195.txt 
# Save as tab-separated list of edges
# Nodes: 139 Edges: 137
# FromNodeId	ToNodeId
13	114
114	44
44	101
101	13
13	114
114	101
101	13
13	114
114	44
44	101
101	13
13	114
114	101
101	13
13	114
114	44
44	101
101	13
13	114
114	101
101	13
13	114
114	44
44	101
101	13
13	114
114	101
101	13
13	114
114	44
44	101
101	13
13	114
114	101
101	13
13	114
114	55
55	101
101	114
114	44
44	114
114	13
13	101
101	44
44	114
114	13
13	114
114	101
101	44
44	114
114	13
13	101
101	44
44	114
114	13
13	114
114	101
101	13
13	114
114	44
44	101
101	13
13	114
114	101
101	13
13	114
114	44
44	101
101	13
13	114
114	101
101	13
13	114
114	44
44	101
101	13
13	114
114	101
101	13
13	114
114	55
55	101
101	114
114	44
44	114
114	13
13	101
101	44
44	114
114	13
13	114
114	101
101	44
44	114
114	13
13	101
101	44
44	114
114	13
13	114
114	101
101	114
114	44
44	101
101	114
114	44
44	101
101	114
114	44
44	101
101	55
55	101
101	114
114	44
44	114
114	13
13	101
101	44
44	114
114	13
13	114
114	101
101	44
44	114
114	13
13	101
101	44
44	114
114	13
13	114
114	101
101	13
13	114
114	101
101	13
13	114
114	101
